date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-05-15,put,515.41,516.41,516.41,514.66,513.91,517.5250244140625,515.1699829101562,stop,-1.0,-0.194,-25,10:30,11:30,False,0,0,0,-20,5,0,0,10.0,0.0,8.0,4.0
2025-05-16,put,518.98,519.78,519.78,518.38,517.78,520.7100219726562,518.7899780273438,stop,-0.8,-0.1541,-40,10:30,11:30,False,-5,0,0,-20,5,-10,0,10.0,10.0,-8.0,5.0
2025-05-19,call,519.92,521.85,517.35,521.85,523.77,520.5549926757812,514.239990234375,target_1,1.93,0.3712,60,11:30,12:30,True,5,20,0,20,5,10,0,10.0,-10.0,-8.0,9.0
2025-05-20,skip,0.0,0.0,0.0,0.0,0.0,520.094970703125,518.0700073242188,no_breakout,0.0,0.0,-5,,,False,0,20,0,-20,5,0,0,,,,
2025-05-21,call,519.7,522.12,518.09,520.91,522.12,520.0800170898438,516.27001953125,target_2,2.42,0.4657,55,10:30,11:30,True,0,20,0,20,0,10,5,10.0,0.0,0.0,7.0
2025-05-22,call,517.02,514.87,514.87,518.63,520.24,517.5399780273438,512.2999877929688,stop,-2.15,-0.4158,60,11:30,12:30,False,0,20,0,20,5,10,5,10.0,10.0,0.0,8.0
2025-05-23,call,509.26,510.51,507.59,510.51,511.76,509.6700134277344,505.6000061035156,target_1,1.25,0.2455,60,10:30,12:30,True,0,20,0,20,5,10,5,10.0,-10.0,0.0,9.0
2025-05-27,call,518.8599853515625,520.36,516.86,520.36,521.86,519.1699829101562,514.5900268554688,target_1,1.5,0.2891,60,10:30,12:30,True,5,20,0,20,5,10,0,10.0,10.0,0.0,8.0
2025-05-28,skip,0.0,0.0,0.0,0.0,0.0,523.6799926757812,520.5900268554688,no_breakout,0.0,0.0,-20,,,False,-5,20,0,-20,5,-10,0,,,,
2025-05-29,skip,0.0,0.0,0.0,0.0,0.0,526.47998046875,519.25,no_breakout,0.0,0.0,-20,,,False,-5,20,0,-20,5,-10,0,,,,
2025-05-30,call,519.489990234375,517.72,517.72,520.82,522.14,519.6799926757812,515.8900146484375,stop,-1.77,-0.3407,50,10:30,11:30,False,5,20,0,20,5,0,0,10.0,10.0,0.0,8.0
2025-06-02,call,520.81,522.44,518.63,522.44,524.08,521.3499755859375,515.969970703125,target_1,1.63,0.313,55,11:30,13:30,True,0,20,0,20,5,10,0,10.0,0.0,0.0,9.0
2025-06-03,call,525.5,527.39,524.24,526.44,527.39,525.8099975585938,522.7293090820312,target_2,1.89,0.3597,60,10:30,11:30,True,5,20,0,20,5,10,0,10.0,10.0,0.0,7.0
2025-06-04,call,529.29,527.79,527.79,530.42,531.54,529.6599731445312,525.9694213867188,stop,-1.5,-0.2834,65,10:30,11:30,False,0,20,20,20,5,0,0,10.0,10.0,0.0,8.0
2025-06-05,call,530.48,532.74,528.97,531.61,532.74,530.8400268554688,527.280029296875,target_2,2.26,0.426,70,10:30,11:30,True,5,20,20,20,5,0,0,10.0,10.0,0.0,8.0
2025-06-06,skip,0.0,0.0,0.0,0.0,0.0,531.6199951171875,529.2999877929688,no_breakout,0.0,0.0,20,,,False,-5,20,20,-20,5,0,0,,,,
2025-06-09,call,531.51,530.6799926757812,530.38,532.36,533.2,531.7899780273438,529.010009765625,time_stop,-0.83,-0.1562,80,10:30,15:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-06-10,call,532.36,531.6,531.6,532.93,533.5,532.5399780273438,530.751220703125,stop,-0.76,-0.1428,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-06-11,call,536.1400146484375,534.68,534.68,537.24,538.33,536.260009765625,533.1950073242188,stop,-1.46,-0.2723,70,10:30,11:30,False,5,20,20,20,5,0,0,10.0,10.0,0.0,7.0
2025-06-12,call,533.2999877929688,534.16,532.15,534.16,535.02,533.510009765625,530.8499755859375,target_1,0.86,0.1613,60,10:30,11:30,True,5,20,0,20,5,10,0,10.0,0.0,-8.0,8.0
2025-06-13,put,526.3599853515625,528.32,528.32,524.89,523.42,530.3800048828125,526.1500244140625,stop,-1.96,-0.3724,-35,10:30,11:30,False,-5,20,-20,-20,5,0,5,10.0,-10.0,0.0,5.0
2025-06-16,call,534.8099975585938,534.27001953125,532.64,536.44,538.06,534.8800048828125,530.4500122070312,time_stop,-0.54,-0.101,40,10:30,15:30,False,5,20,-20,20,5,10,0,10.0,10.0,0.0,9.0
2025-06-17,call,533.08,532.07,532.07,533.84,534.6,533.3200073242188,530.8900146484375,stop,-1.01,-0.1895,40,10:30,11:30,False,0,20,-20,20,5,10,5,10.0,0.0,-8.0,8.0
2025-06-18,call,531.9849853515625,530.28,530.28,533.26,534.54,532.1799926757812,528.47998046875,stop,-1.705,-0.3205,45,10:30,12:30,False,5,20,-20,20,5,10,5,10.0,10.0,0.0,8.0
2025-06-20,put,528.36,526.59,530.72,526.59,524.82,533.5499877929688,527.780029296875,target_1,1.77,0.335,-45,10:30,11:30,True,-5,20,-20,-20,5,-10,5,10.0,10.0,-8.0,6.0
2025-06-23,skip,0.0,0.0,0.0,0.0,0.0,530.2100219726562,524.1599731445312,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-06-24,call,537.86,538.94,537.14,538.4,538.94,538.0399780273438,536.27197265625,target_2,1.08,0.2008,35,10:30,11:30,True,0,20,-20,20,5,10,0,10.0,10.0,0.0,6.0
2025-06-25,put,541.46,540.19,542.31,540.82,540.19,543.3099975585938,541.25,target_2,1.27,0.2346,-30,10:30,11:30,True,-5,20,-20,-20,5,0,0,10.0,10.0,0.0,5.0
